Driver	Target	wilcox.p	Histotype	PMID
NOTCH2_4853_ENSG00000134250	DYRK1A_ENSG00000157540	0.066017316	OSTEOSARCOMA	
NOTCH2_4853_ENSG00000134250	PIK3CD_ENSG00000171608	0.066017316	OSTEOSARCOMA	
NOTCH2_4853_ENSG00000134250	FASTK_ENSG00000164896	0.066017316	OSTEOSARCOMA	
GNAS_2778_ENSG00000087460	PDGFRB_ENSG00000113721	0.017628437	BREAST	
GNAS_2778_ENSG00000087460	RPS6KA2_ENSG00000071242	0.015705931	BREAST	
KRAS_3845_ENSG00000133703	PIP4K2B_ENSG00000141720	0.041015547	LUNG	
MYC_4609_ENSG00000136997	CLK4_ENSG00000113240	0.077716672	OESOPHAGUS	
CDKN2A_1029_ENSG00000147889	MAP3K3_ENSG00000198909	0.017749066	BREAST	
TP53_7157_ENSG00000141510	MAPK15_ENSG00000181085	0.109371005	OVARY	
TP53_7157_ENSG00000141510	PHKG1P1_ENSG00000226075	0.081818182	LUNG	
TP53_7157_ENSG00000141510	PDGFRB_ENSG00000113721	0.081818182	LUNG	
ERBB2_2064_ENSG00000141736	MAP3K2_ENSG00000169967	0.081818182	OESOPHAGUS	
CDKN2A_1029_ENSG00000147889	EXOSC10_ENSG00000171824	0.081818182	OVARY	
CDKN2A_1029_ENSG00000147889	ULK2_ENSG00000083290	0.081818182	OVARY	
STK11_6794_ENSG00000118046	KIT_ENSG00000157404	0.081818182	OVARY	
CDKN2A_1029_ENSG00000147889	PIM2_ENSG00000102096	0.081818182	OVARY	
MYC_4609_ENSG00000136997	CIB2_ENSG00000136425	0.081818182	OESOPHAGUS	
ERBB2_2064_ENSG00000141736	DGUOK_ENSG00000114956	0.081818182	OESOPHAGUS	
STK11_6794_ENSG00000118046	DMPK_ENSG00000104936	0.081818182	OVARY	
TP53_7157_ENSG00000141510	STK38L_ENSG00000211455	0.081818182	LUNG	
ERBB2_2064_ENSG00000141736	FLT4_ENSG00000037280	0.081818182	OESOPHAGUS	
STK11_6794_ENSG00000118046	BRD4_ENSG00000141867	0.081818182	OVARY	
CDKN2A_1029_ENSG00000147889	TWF2_ENSG00000247596	0.081818182	OVARY	
PIK3CA_5290_ENSG00000121879	CDADC1_ENSG00000102543	0.027918887	BREAST	
PIK3CA_5290_ENSG00000121879	GUK1_ENSG00000143774	0.027263586	BREAST	
PIK3CA_5290_ENSG00000121879	MAPK15_ENSG00000181085	0.027263586	BREAST	
PIK3CA_5290_ENSG00000121879	GAK_ENSG00000178950	0.027263586	BREAST	
ARID1A_8289_ENSG00000117713	TWF2_ENSG00000247596	0.020175439	BREAST	
CCND1_595_ENSG00000110092	MVK_ENSG00000110921	0.024251806	BREAST	
CCND1_595_ENSG00000110092	CIT_ENSG00000122966	0.020897833	BREAST	
CCND1_595_ENSG00000110092	CDK12_ENSG00000167258_CRK7	0.020897833	BREAST	
CCND1_595_ENSG00000110092	CDK18_ENSG00000117266	0.020897833	BREAST	
CDKN2A_1029_ENSG00000147889	RELA_ENSG00000173039	0.019523448	BREAST	
SMARCA4_6597_ENSG00000127616	EPHB3_ENSG00000182580	0.061154094	LUNG	
KRAS_3845_ENSG00000133703	ERBB4_ENSG00000178568	0.046930847	LUNG	
PIK3CA_5290_ENSG00000121879	PFKFB1_ENSG00000158571	0.035119292	BREAST	
ARID1A_8289_ENSG00000117713	EEF2K_ENSG00000103319	0.084964948	OVARY	
CCND1_595_ENSG00000110092	STRADB_ENSG00000082146	0.084964948	OESOPHAGUS	
CDKN2A_1029_ENSG00000147889	CDK11A_ENSG00000008128	0.050549451	LUNG	
ARID1A_8289_ENSG00000117713	PIK3C2A_ENSG00000011405	0.088744589	OVARY	
ARID1A_8289_ENSG00000117713	WNK4_ENSG00000126562	0.088744589	OVARY	
CCND1_595_ENSG00000110092	PKN3_ENSG00000160447	0.088744589	OESOPHAGUS	
CCND1_595_ENSG00000110092	PIK3CD_ENSG00000171608	0.088744589	OESOPHAGUS	
ARID1A_8289_ENSG00000117713	CALM3_ENSG00000160014	0.088744589	OVARY	
ARID1A_8289_ENSG00000117713	YES1_ENSG00000176105	0.088744589	OVARY	
CDKN2A_1029_ENSG00000147889	STK33_ENSG00000130413	0.074062839	OSTEOSARCOMA	
ERBB2_2064_ENSG00000141736	FASTK_ENSG00000164896	0.021446277	BREAST	
CCND1_595_ENSG00000110092	TTK_ENSG00000112742	0.076767677	OSTEOSARCOMA	
TP53_7157_ENSG00000141510	JAK2_ENSG00000096968	0.076767677	BREAST	
CCND1_595_ENSG00000110092	HIPK1_ENSG00000163349	0.076767677	OSTEOSARCOMA	
CCND1_595_ENSG00000110092	EPHA10_ENSG00000183317	0.076767677	OSTEOSARCOMA	
CDKN2A_1029_ENSG00000147889	GRK4_ENSG00000125388	0.076767677	OSTEOSARCOMA	
CCND1_595_ENSG00000110092	GRK4_ENSG00000125388	0.076767677	OSTEOSARCOMA	
CDKN2A_1029_ENSG00000147889	BCR_ENSG00000186716	0.076767677	OSTEOSARCOMA	
CCND1_595_ENSG00000110092	MAP4K3_ENSG00000011566	0.076767677	OSTEOSARCOMA	
CDKN2A_1029_ENSG00000147889	TRIB3_ENSG00000101255	0.076767677	OSTEOSARCOMA	
GNAS_2778_ENSG00000087460	PRKACA_ENSG00000072062	0.02021721	BREAST	
NOTCH2_4853_ENSG00000134250	CAMK1_ENSG00000134072	0.074414574	OSTEOSARCOMA	
PTEN_5728_ENSG00000171862	MYLK_ENSG00000065534	0.026252105	BREAST	
ERBB2_2064_ENSG00000141736	MAP3K2_ENSG00000169967	0.025335397	BREAST	
CDKN2A_1029_ENSG00000147889	SHPK_ENSG00000262304	0.091786694	OESOPHAGUS	
CDKN2A_1029_ENSG00000147889	STRADB_ENSG00000082146	0.091786694	OESOPHAGUS	
ERBB2_2064_ENSG00000141736	TESK1_ENSG00000107140	0.023526815	BREAST	
PIK3CA_5290_ENSG00000121879	STK19_ENSG00000206342	0.111111111	OVARY	
CDKN2A_1029_ENSG00000147889	EFNB3_ENSG00000108947	0.022427392	BREAST	
PIK3CA_5290_ENSG00000121879	GALK2_ENSG00000156958	0.111111111	OVARY	
PIK3CA_5290_ENSG00000121879	CIT_ENSG00000122966	0.033799534	BREAST	
PIK3CA_5290_ENSG00000121879	PAK6_ENSG00000137843	0.033799534	BREAST	
SMARCA4_6597_ENSG00000127616	CDK16_ENSG00000102225	0.096969697	OESOPHAGUS	
CDKN2A_1029_ENSG00000147889	GAK_ENSG00000178950	0.096969697	OESOPHAGUS	
SMARCA4_6597_ENSG00000127616	VRK1_ENSG00000100749	0.096969697	OESOPHAGUS	
CDKN2A_1029_ENSG00000147889	PMVK_ENSG00000163344	0.096969697	OESOPHAGUS	
CDKN2A_1029_ENSG00000147889	AK1_ENSG00000106992	0.096969697	OESOPHAGUS	
CDKN2A_1029_ENSG00000147889	PIK3CG_ENSG00000105851	0.096969697	OESOPHAGUS	
CCND1_595_ENSG00000110092	FGFR3_ENSG00000068078	0.026315789	BREAST	
CCND1_595_ENSG00000110092	BRD4_ENSG00000141867	0.026315789	BREAST	
CCND1_595_ENSG00000110092	SGK2_ENSG00000101049	0.026315789	BREAST	
CCND1_595_ENSG00000110092	PLK1_ENSG00000166851	0.026315789	BREAST	
CDKN2A_1029_ENSG00000147889	PRKCE_ENSG00000171132	0.092437657	OVARY	
CCND1_595_ENSG00000110092	PIK3CA_ENSG00000121879	0.032098307	BREAST	
SMARCA4_6597_ENSG00000127616	FASTK_ENSG00000164896	0.070790947	LUNG	
SMARCA4_6597_ENSG00000127616	NME3_ENSG00000103024	0.074125874	LUNG	
ERBB2_2064_ENSG00000141736	BRD3_ENSG00000169925	0.025774587	BREAST	
CCND1_595_ENSG00000110092	PKM_ENSG00000067225	0.030233031	BREAST	
EGFR_1956_ENSG00000146648	CDKN2C_ENSG00000123080	0.075112117	LUNG	
PIK3CA_5290_ENSG00000121879	HIPK1_ENSG00000163349	0.08041958	LUNG	
PIK3CA_5290_ENSG00000121879	STK17A_ENSG00000164543	0.08041958	LUNG	
PIK3CA_5290_ENSG00000121879	ETNK1_ENSG00000139163	0.08041958	LUNG	
EGFR_1956_ENSG00000146648	PIK3R5_ENSG00000141506	0.08041958	LUNG	
GNAS_2778_ENSG00000087460	MAP4K3_ENSG00000011566	0.031884549	BREAST	
TP53_7157_ENSG00000141510	PI4KA_ENSG00000241973	0.086738818	BREAST	
CDKN2A_1029_ENSG00000147889	PRKY_ENSG00000099725	0.086738818	OSTEOSARCOMA	
CCND1_595_ENSG00000110092	STK33_ENSG00000130413	0.086738818	OSTEOSARCOMA	
PTEN_5728_ENSG00000171862	AKT1_ENSG00000142208	0.031693527	BREAST	
ERBB2_2064_ENSG00000141736	COASY_ENSG00000068120	0.031693527	BREAST	
ERBB2_2064_ENSG00000141736	TSSK6_ENSG00000178093	0.028199358	BREAST	
CDKN2A_1029_ENSG00000147889	PRKAB1_ENSG00000111725	0.031088751	BREAST	
PTEN_5728_ENSG00000171862	AURKA_ENSG00000087586	0.031088751	BREAST	
ERBB2_2064_ENSG00000141736	TRIB3_ENSG00000101255	0.027403066	BREAST	
CCND1_595_ENSG00000110092	TP53RK_ENSG00000172315	0.099594005	OESOPHAGUS	
NOTCH2_4853_ENSG00000134250	CDK11A_ENSG00000008128	0.08982684	OSTEOSARCOMA	
NOTCH2_4853_ENSG00000134250	NEK7_ENSG00000151414	0.08982684	OSTEOSARCOMA	
KRAS_3845_ENSG00000133703	MARK4_ENSG00000007047	0.058941879	LUNG	
KRAS_3845_ENSG00000133703	CDKL1_ENSG00000100490	0.06029526	LUNG	
KRAS_3845_ENSG00000133703	EPHA3_ENSG00000044524	0.06029526	LUNG	
TP53_7157_ENSG00000141510	CLK3_ENSG00000179335	0.142857143	OVARY	
KRAS_3845_ENSG00000133703	RPS6KA2_ENSG00000071242	0.06029526	LUNG	
KRAS_3845_ENSG00000133703	DLG4_ENSG00000132535	0.06029526	LUNG	
PIK3CA_5290_ENSG00000121879	MPP2_ENSG00000108852	0.041343063	BREAST	
CCND1_595_ENSG00000110092	ERBB2_ENSG00000141736	0.033347801	BREAST	
CCND1_595_ENSG00000110092	MAST1_ENSG00000105613	0.032765738	BREAST	
CCND1_595_ENSG00000110092	CDK11B_ENSG00000248333	0.032765738	BREAST	
STK11_6794_ENSG00000118046	UCK2_ENSG00000143179	0.062724232	LUNG	
PTEN_5728_ENSG00000171862	SCYL3_ENSG00000000457	0.034745671	BREAST	
CCND1_595_ENSG00000110092	KHK_ENSG00000138030	0.039218299	BREAST	
STK11_6794_ENSG00000118046	PRKAR2B_ENSG00000005249	0.064602065	LUNG	
STK11_6794_ENSG00000118046	DGUOK_ENSG00000114956	0.064602065	LUNG	
STK11_6794_ENSG00000118046	ADCK4_ENSG00000123815	0.064602065	LUNG	
ARID1A_8289_ENSG00000117713	PINK1_ENSG00000158828	0.03591866	BREAST	
NF1_4763_ENSG00000196712	C9orf96_ENSG00000260489	0.035964912	BREAST	
CDKN2A_1029_ENSG00000147889	PDK3_ENSG00000067992	0.068131868	LUNG	
CDKN2A_1029_ENSG00000147889	INSR_ENSG00000171105	0.068131868	LUNG	
SMARCA4_6597_ENSG00000127616	CHKA_ENSG00000110721	0.082167054	LUNG	
GNAS_2778_ENSG00000087460	MAP2K7_ENSG00000076984	0.033132872	BREAST	
CDKN2A_1029_ENSG00000147889	STK3_ENSG00000104375	0.109810242	OESOPHAGUS	
PIK3CA_5290_ENSG00000121879	HK2_ENSG00000159399	0.045603384	BREAST	
STK11_6794_ENSG00000118046	PANK4_ENSG00000157881	0.109126677	OVARY	
STK11_6794_ENSG00000118046	ATM_ENSG00000149311	0.109126677	OVARY	
MYC_4609_ENSG00000136997	C9orf96_ENSG00000260489	0.115151515	OESOPHAGUS	
MYC_4609_ENSG00000136997	MAP3K19_ENSG00000176601	0.115151515	OESOPHAGUS	
CDKN2A_1029_ENSG00000147889	AURKC_ENSG00000105146	0.115151515	OVARY	
MYC_4609_ENSG00000136997	CDKL4_ENSG00000205111	0.115151515	OESOPHAGUS	
STK11_6794_ENSG00000118046	RP11.78H18.2_ENSG00000229817	0.115151515	OVARY	
TP53_7157_ENSG00000141510	MAP3K9_ENSG00000006432	0.115151515	LUNG	
STK11_6794_ENSG00000118046	CDKL4_ENSG00000205111	0.115151515	OVARY	
CDKN2A_1029_ENSG00000147889	MYLK2_ENSG00000101306	0.115151515	OVARY	
STK11_6794_ENSG00000118046	PIK3C2A_ENSG00000011405	0.115151515	OVARY	
ERBB2_2064_ENSG00000141736	SRMS_ENSG00000125508	0.115151515	OESOPHAGUS	
CDKN2A_1029_ENSG00000147889	PSKH2_ENSG00000147613	0.115151515	OVARY	
RB1_5925_ENSG00000139687	TYK2_ENSG00000105397	0.104545455	OSTEOSARCOMA	
RB1_5925_ENSG00000139687	ACVRL1_ENSG00000139567	0.104545455	OSTEOSARCOMA	
ERBB2_2064_ENSG00000141736	MAP2K3_ENSG00000034152	0.033619976	BREAST	
KRAS_3845_ENSG00000133703	CDK12_ENSG00000167258_CRK7	0.066058911	LUNG	
ERBB2_2064_ENSG00000141736	C8orf44.SGK3_ENSG00000270024	0.033152735	BREAST	
CDKN2A_1029_ENSG00000147889	PNKP_ENSG00000039650	0.033152735	BREAST	
CDKN2A_1029_ENSG00000147889	MAPK3_ENSG00000102882	0.033152735	BREAST	
NF1_4763_ENSG00000196712	NEK3_ENSG00000136098	0.050245098	BREAST	
PTEN_5728_ENSG00000171862	MAP2K7_ENSG00000076984	0.03803512	BREAST	
ERBB2_2064_ENSG00000141736	NADK_ENSG00000008130	0.037874097	BREAST	
CCND1_595_ENSG00000110092	PRKCZ_ENSG00000067606	0.040312178	BREAST	
CCND1_595_ENSG00000110092	MAPK15_ENSG00000181085	0.040312178	BREAST	
CCND1_595_ENSG00000110092	PIP5K1A_ENSG00000143398	0.040312178	BREAST	
CCND1_595_ENSG00000110092	CSNK1G1_ENSG00000169118	0.100969901	OSTEOSARCOMA	
CDKN2A_1029_ENSG00000147889	NEK11_ENSG00000114670	0.107070707	OSTEOSARCOMA	
CCND1_595_ENSG00000110092	BRD4_ENSG00000141867	0.107070707	OSTEOSARCOMA	
CCND1_595_ENSG00000110092	PRKCH_ENSG00000027075	0.107070707	OSTEOSARCOMA	
CCND1_595_ENSG00000110092	AKT3_ENSG00000117020	0.107070707	OSTEOSARCOMA	
CCND1_595_ENSG00000110092	PFKFB1_ENSG00000158571	0.107070707	OSTEOSARCOMA	
CCND1_595_ENSG00000110092	PRKAB1_ENSG00000111725	0.107070707	OSTEOSARCOMA	
CDKN2A_1029_ENSG00000147889	AKT2_ENSG00000105221	0.107070707	OSTEOSARCOMA	
TP53_7157_ENSG00000141510	MAPKAPK3_ENSG00000114738	0.107070707	BREAST	
CCND1_595_ENSG00000110092	SCYL3_ENSG00000000457	0.107070707	OSTEOSARCOMA	
CDKN2A_1029_ENSG00000147889	MAGI1_ENSG00000151276	0.107070707	OSTEOSARCOMA	
CDKN2A_1029_ENSG00000147889	MASTL_ENSG00000120539	0.107070707	OSTEOSARCOMA	
CDKN2A_1029_ENSG00000147889	FLT4_ENSG00000037280	0.107070707	OSTEOSARCOMA	
CDKN2A_1029_ENSG00000147889	EPHA10_ENSG00000183317	0.107070707	OSTEOSARCOMA	
CCND1_595_ENSG00000110092	MAGI1_ENSG00000151276	0.107070707	OSTEOSARCOMA	
CCND1_595_ENSG00000110092	DGKQ_ENSG00000145214	0.107070707	OSTEOSARCOMA	
STK11_6794_ENSG00000118046	C9orf96_ENSG00000260489	0.070644499	LUNG	
PTEN_5728_ENSG00000171862	PRKAG3_ENSG00000115592	0.041458371	BREAST	
ARID1A_8289_ENSG00000117713	AAK1_ENSG00000115977	0.123376623	OVARY	
ARID1A_8289_ENSG00000117713	PRKCD_ENSG00000163932	0.123376623	OVARY	
ARID1A_8289_ENSG00000117713	IP6K3_ENSG00000161896	0.123376623	OVARY	
SMARCA4_6597_ENSG00000127616	CTB.89H12.4_ENSG00000230551	0.099300699	LUNG	
SMARCA4_6597_ENSG00000127616	PIK3CA_ENSG00000121879	0.099300699	LUNG	
NF1_4763_ENSG00000196712	CDKL4_ENSG00000205111	0.046491228	BREAST	
CCND1_595_ENSG00000110092	FASTK_ENSG00000164896	0.044308387	BREAST	
ERBB2_2064_ENSG00000141736	CAMK1_ENSG00000134072	0.039870433	BREAST	
CDKN2A_1029_ENSG00000147889	LMTK2_ENSG00000164715	0.039823824	BREAST	
PTEN_5728_ENSG00000171862	CDK1_ENSG00000170312	0.045665635	BREAST	
STK11_6794_ENSG00000118046	PFKL_ENSG00000141959	0.082251082	LUNG	
STK11_6794_ENSG00000118046	STK39_ENSG00000198648	0.082251082	LUNG	
STK11_6794_ENSG00000118046	GUCY2D_ENSG00000132518	0.082251082	LUNG	
CCND1_595_ENSG00000110092	SHPK_ENSG00000262304	0.049148607	BREAST	
CCND1_595_ENSG00000110092	TRIB3_ENSG00000101255	0.049148607	BREAST	
PIK3CA_5290_ENSG00000121879	STK35_ENSG00000125834	0.066536405	BREAST	
TP53_7157_ENSG00000141510	CDK4_ENSG00000135446	0.127878019	LUNG	
CDKN2A_1029_ENSG00000147889	FGFR1_ENSG00000077782	0.130243021	OESOPHAGUS	
SMARCA4_6597_ENSG00000127616	STK19_ENSG00000206342	0.139393939	OESOPHAGUS	
NOTCH2_4853_ENSG00000134250	MARK3_ENSG00000075413	0.12012987	OSTEOSARCOMA	
NOTCH2_4853_ENSG00000134250	TAF1_ENSG00000147133	0.12012987	OSTEOSARCOMA	
NOTCH2_4853_ENSG00000134250	CALM3_ENSG00000160014	0.12012987	OSTEOSARCOMA	
NOTCH2_4853_ENSG00000134250	PEAK1_ENSG00000173517	0.12012987	OSTEOSARCOMA	
PTEN_5728_ENSG00000171862	SMG1_ENSG00000157106	0.06232493	BREAST	
TP53_7157_ENSG00000141510	NUAK2_ENSG00000163545	0.116831732	BREAST	
ERBB2_2064_ENSG00000141736	GAK_ENSG00000178950	0.047416335	BREAST	
CDKN2A_1029_ENSG00000147889	ADCK4_ENSG00000123815	0.047416335	BREAST	
PIK3CA_5290_ENSG00000121879	FGFRL1_ENSG00000127418	0.154761905	OVARY	
GNAS_2778_ENSG00000087460	ACVRL1_ENSG00000139567	0.048715356	BREAST	
GNAS_2778_ENSG00000087460	EPHA3_ENSG00000044524	0.048715356	BREAST	
PTEN_5728_ENSG00000171862	CDK11B_ENSG00000248333	0.054669763	BREAST	
CCND1_595_ENSG00000110092	IP6K3_ENSG00000161896	0.136114628	OESOPHAGUS	
KRAS_3845_ENSG00000133703	IPPK_ENSG00000127080	0.094638695	LUNG	
KRAS_3845_ENSG00000133703	IKBKB_ENSG00000104365	0.094638695	LUNG	
KRAS_3845_ENSG00000133703	NEK9_ENSG00000119638	0.094638695	LUNG	
ERBB2_2064_ENSG00000141736	NRBP1_ENSG00000115216	0.064929481	BREAST	
ERBB2_2064_ENSG00000141736	RET_ENSG00000165731	0.064929481	BREAST	
CCND1_595_ENSG00000110092	CDK4_ENSG00000135446	0.058003133	BREAST	
CCND1_595_ENSG00000110092	TSSK6_ENSG00000178093	0.058003133	BREAST	
ARID1A_8289_ENSG00000117713	PFKFB1_ENSG00000158571	0.069143447	BREAST	
CDKN2A_1029_ENSG00000147889	PRKAR2B_ENSG00000005249	0.056114551	BREAST	
GNAS_2778_ENSG00000087460	CKMT1B_ENSG00000237289	0.058458318	BREAST	
GNAS_2778_ENSG00000087460	ULK4_ENSG00000168038	0.059983292	BREAST	
STK11_6794_ENSG00000118046	CDK1_ENSG00000170312	0.099024167	LUNG	
STK11_6794_ENSG00000118046	TAOK1_ENSG00000160551	0.103230103	LUNG	
STK11_6794_ENSG00000118046	PRKAR1B_ENSG00000188191	0.103230103	LUNG	
PTEN_5728_ENSG00000171862	CDK5R2_ENSG00000171450	0.063451625	BREAST	
PTEN_5728_ENSG00000171862	MAP4K2_ENSG00000168067	0.064834881	BREAST	
CDKN2A_1029_ENSG00000147889	LYN_ENSG00000254087	0.134383776	OSTEOSARCOMA	
ERBB2_2064_ENSG00000141736	SGK2_ENSG00000101049	0.157575758	OESOPHAGUS	
CDKN2A_1029_ENSG00000147889	ATR_ENSG00000175054	0.157575758	OVARY	
ERBB2_2064_ENSG00000141736	PTK2B_ENSG00000120899	0.157575758	OESOPHAGUS	
TP53_7157_ENSG00000141510	CSNK2A2_ENSG00000070770	0.157575758	LUNG	
ERBB2_2064_ENSG00000141736	KCNH8_ENSG00000183960	0.157575758	OESOPHAGUS	
STK11_6794_ENSG00000118046	GNE_ENSG00000159921	0.157575758	OVARY	
ERBB2_2064_ENSG00000141736	PRKDC_ENSG00000253729	0.157575758	OESOPHAGUS	
ERBB2_2064_ENSG00000141736	DAPK2_ENSG00000035664	0.157575758	OESOPHAGUS	
TP53_7157_ENSG00000141510	ALPK1_ENSG00000073331	0.141414141	BREAST	
CDKN2A_1029_ENSG00000147889	FN3KRP_ENSG00000141560	0.141414141	OSTEOSARCOMA	
CCND1_595_ENSG00000110092	BRAF_ENSG00000157764	0.141414141	OSTEOSARCOMA	
CDKN2A_1029_ENSG00000147889	CSNK2A2_ENSG00000070770	0.141414141	OSTEOSARCOMA	
CDKN2A_1029_ENSG00000147889	TWF1_ENSG00000151239	0.141414141	OSTEOSARCOMA	
CCND1_595_ENSG00000110092	CDKL2_ENSG00000138769	0.141414141	OSTEOSARCOMA	
CCND1_595_ENSG00000110092	SBK1_ENSG00000188322	0.141414141	OSTEOSARCOMA	
CCND1_595_ENSG00000110092	BCKDK_ENSG00000103507	0.141414141	OSTEOSARCOMA	
CCND1_595_ENSG00000110092	FLT4_ENSG00000037280	0.141414141	OSTEOSARCOMA	
SMARCA4_6597_ENSG00000127616	MTOR_ENSG00000198793	0.13006993	LUNG	
SMARCA4_6597_ENSG00000127616	CAMK2B_ENSG00000058404	0.13006993	LUNG	
PIK3CA_5290_ENSG00000121879	RPS6KA5_ENSG00000100784	0.077459226	BREAST	
MYC_4609_ENSG00000136997	PKIB_ENSG00000135549	0.067401961	BREAST	
ARID1A_8289_ENSG00000117713	ACVR2A_ENSG00000121989	0.072807018	BREAST	
ARID1A_8289_ENSG00000117713	MAP3K4_ENSG00000085511	0.072807018	BREAST	
PTEN_5728_ENSG00000171862	BUB1B_ENSG00000156970	0.073750255	BREAST	
CCND1_595_ENSG00000110092	PTK2B_ENSG00000120899	0.070884933	BREAST	
CCND1_595_ENSG00000110092	PASK_ENSG00000115687	0.070884933	BREAST	
MYC_4609_ENSG00000136997	GSG2_ENSG00000177602	0.112820513	LUNG	
MYC_4609_ENSG00000136997	ULK2_ENSG00000083290	0.112820513	LUNG	
CDKN2A_1029_ENSG00000147889	PKLR_ENSG00000262785	0.065863187	BREAST	
CDKN2A_1029_ENSG00000147889	RPS6KB1_ENSG00000108443	0.065863187	BREAST	
TP53_7157_ENSG00000141510	SNRK_ENSG00000163788	0.206349206	OVARY	
CCND1_595_ENSG00000110092	BRD3_ENSG00000169925	0.164502165	OESOPHAGUS	
CCND1_595_ENSG00000110092	NEK9_ENSG00000119638	0.164502165	OESOPHAGUS	
ARID1A_8289_ENSG00000117713	LTK_ENSG00000062524	0.164502165	OVARY	
PIK3CA_5290_ENSG00000121879	CDKL5_ENSG00000008086	0.086407057	BREAST	
PIK3CA_5290_ENSG00000121879	PRKAB1_ENSG00000111725	0.086407057	BREAST	
TP53_7157_ENSG00000141510	PRKD1_ENSG00000184304	0.191666667	OSTEOSARCOMA	
EGFR_1956_ENSG00000146648	MAGI3_ENSG00000081026	0.143356643	LUNG	
PIK3CA_5290_ENSG00000121879	JAK2_ENSG00000096968	0.143356643	LUNG	
KRAS_3845_ENSG00000133703	DAPK2_ENSG00000035664	0.111949558	LUNG	
GNAS_2778_ENSG00000087460	KCNH8_ENSG00000183960	0.072013367	BREAST	
KRAS_3845_ENSG00000133703	VRK2_ENSG00000028116	0.115928516	LUNG	
KRAS_3845_ENSG00000133703	PRKCZ_ENSG00000067606	0.115928516	LUNG	
KRAS_3845_ENSG00000133703	PINK1_ENSG00000158828	0.115928516	LUNG	
KRAS_3845_ENSG00000133703	ALDH18A1_ENSG00000059573	0.115928516	LUNG	
ERBB2_2064_ENSG00000141736	CKMT1B_ENSG00000237289	0.069486212	BREAST	
NOTCH2_4853_ENSG00000134250	GAK_ENSG00000178950	0.154761905	OSTEOSARCOMA	
CCND1_595_ENSG00000110092	CAMK2N1_ENSG00000162545	0.153666174	OSTEOSARCOMA	
ERBB2_2064_ENSG00000141736	SGK2_ENSG00000101049	0.076846528	BREAST	
ERBB2_2064_ENSG00000141736	ADCK2_ENSG00000133597	0.076846528	BREAST	
STK11_6794_ENSG00000118046	PRKD2_ENSG00000105287	0.17180256	OVARY	
STK11_6794_ENSG00000118046	MTOR_ENSG00000198793	0.127206127	LUNG	
SMARCA4_6597_ENSG00000127616	TLK1_ENSG00000198586	0.178615698	OESOPHAGUS	
SMARCA4_6597_ENSG00000127616	CAMK2B_ENSG00000058404	0.187878788	OESOPHAGUS	
GNAS_2778_ENSG00000087460	TGFBR2_ENSG00000163513	0.082398641	BREAST	
GNAS_2778_ENSG00000087460	ADCK2_ENSG00000133597	0.08588137	BREAST	
MYC_4609_ENSG00000136997	CDADC1_ENSG00000102543	0.13992674	LUNG	
CDKN2A_1029_ENSG00000147889	HK2_ENSG00000159399	0.086470301	BREAST	
CDKN2A_1029_ENSG00000147889	PFKP_ENSG00000067057	0.086470301	BREAST	
CDKN2A_1029_ENSG00000147889	ROS1_ENSG00000047936	0.089027716	BREAST	
PTEN_5728_ENSG00000171862	PANK4_ENSG00000157881	0.093391778	BREAST	
KRAS_3845_ENSG00000133703	EXOSC10_ENSG00000171824	0.13558018	LUNG	
KRAS_3845_ENSG00000133703	GUCY2D_ENSG00000132518	0.14048174	LUNG	
KRAS_3845_ENSG00000133703	STK3_ENSG00000104375	0.14048174	LUNG	
KRAS_3845_ENSG00000133703	MAP4K3_ENSG00000011566	0.14048174	LUNG	
KRAS_3845_ENSG00000133703	GAK_ENSG00000178950	0.14048174	LUNG	
CCND1_595_ENSG00000110092	PIP5K1A_ENSG00000143398	0.174696856	OSTEOSARCOMA	
CCND1_595_ENSG00000110092	CAMK2B_ENSG00000058404	0.183838384	OSTEOSARCOMA	
TP53_7157_ENSG00000141510	PKM_ENSG00000067225	0.183838384	BREAST	
CDKN2A_1029_ENSG00000147889	YES1_ENSG00000176105	0.183838384	OSTEOSARCOMA	
CDKN2A_1029_ENSG00000147889	MATK_ENSG00000007264	0.092771765	BREAST	
NF1_4763_ENSG00000196712	STYK1_ENSG00000060140	0.107894737	BREAST	
ARID1A_8289_ENSG00000117713	UCK2_ENSG00000143179	0.107894737	BREAST	
TP53_7157_ENSG00000141510	IKBKE_ENSG00000143466	0.206060606	LUNG	
STK11_6794_ENSG00000118046	CAMK2B_ENSG00000058404	0.206060606	OVARY	
TP53_7157_ENSG00000141510	CSNK2B_ENSG00000224774	0.206060606	LUNG	
STK11_6794_ENSG00000118046	CKMT2_ENSG00000131730	0.206060606	OVARY	
CDKN2A_1029_ENSG00000147889	CDK14_ENSG00000058091	0.099406536	BREAST	
ERBB2_2064_ENSG00000141736	PTK7_ENSG00000112655	0.10255418	BREAST	
CDKN2A_1029_ENSG00000147889	EPHA10_ENSG00000183317	0.10255418	BREAST	
ERBB2_2064_ENSG00000141736	PKN3_ENSG00000160447	0.10255418	BREAST	
STK11_6794_ENSG00000118046	MAST1_ENSG00000105613	0.154845155	LUNG	
EGFR_1956_ENSG00000146648	TNK2_ENSG00000061938	0.175607729	LUNG	
PIK3CA_5290_ENSG00000121879	GSG2_ENSG00000177602	0.185314685	LUNG	
PIK3CA_5290_ENSG00000121879	RFK_ENSG00000135002	0.185314685	LUNG	
